942,MERCEDES BENZ C43,SIMPLY PREMIUM,4
943,MERCEDES BENZ C63 AMG,SIMPLY PREMIUM,4
944,MERCEDES BENZ C-CLASS,SIMPLY PREMIUM,4
945,MERCEDES BENZ CLA  ,LUXURY,4
946,MERCEDES BENZ CLA-CLASS,LUXURY,4
947,MERCEDES BENZ CLC COUPE,SIMPLY PREMIUM,4
948,MERCEDES BENZ CLS,SIMPLY PREMIUM,4
949,MERCEDES BENZ E63 AMG,SIMPLY PREMIUM,4
950,MERCEDES BENZ E-CLASS  ,LUXURY,4
951,MERCEDES BENZ E-CLASS ALL-TERRAIN,LUXURY,4
952,MERCEDES BENZ G-CLASS,PREMIUM SUV,4
953,MERCEDES BENZ GLA 45 AMG,PREMIUM SUV,4
954,MERCEDES BENZ GLA-CLASS,PREMIUM SUV,4
955,MERCEDES BENZ GLC,PREMIUM SUV,4
956,MERCEDES BENZ GLE,PREMIUM SUV,4
957,MERCEDES BENZ GLE COUPE,PREMIUM SUV,4
958,MERCEDES BENZ GLS,PREMIUM SUV,4
959,MERCEDES BENZ MAYBACH,SIMPLY PREMIUM,4
960,MERCEDES BENZ M-CLASS,PREMIUM SUV,4
961,MERCEDES BENZ NOT IN LIST,SIMPLY PREMIUM,4
962,MERCEDES BENZ S COUPE,SIMPLY PREMIUM,4
963,MERCEDES BENZ S600,SIMPLY PREMIUM,4
964,MERCEDES BENZ S63 AMG,SIMPLY PREMIUM,4
965,MERCEDES BENZ S-CLASS ,LUXURY,4
966,MERCEDES BENZ SLC,SIMPLY PREMIUM,4
967,MERCEDES BENZ SLK-CLASS ROADSTER,LUXURY,4
968,MERCEDES BENZ V-CLASS,PREMIUM SUV,4
969,MG ASTER,SUV,4
970,MG GLOSTER,PREMIUM SUV,4
971,MG HECTOR,SUV,4
972,MG HECTOR PLUS,SUV,4
973,MG MARVEL X,PREMIUM SUV,4
974,MG MG3,HATCHBACK,4
975,MG MG6,SEDAN,4
976,MG NOT IN LIST,LUXURY,4
977,MG RC6,SEDAN,4
978,MG ZS EV,SIMPLY PREMIUM,4
979,MINI CARS CLUBMAN,SIMPLY PREMIUM,4
980,MINI CARS COOPER,SIMPLY PREMIUM,4
981,MINI CARS COOPER D,SIMPLY PREMIUM,4
982,MINI CARS COOPER S,SIMPLY PREMIUM,4
983,MINI CARS COUNTRYMAN,SIMPLY PREMIUM,4
984,MINI CARS NOT IN LIST,SIMPLY PREMIUM,4
985,MITSUBISHI LANCER,SEDAN,4
986,MITSUBISHI LANCER EVOLUTION,ELECTRIC PREMIUM,4
987,MITSUBISHI MONTERO,PREMIUM SUV,4
988,MITSUBISHI NOT IN LIST,ELECTRIC PREMIUM,4
989,MITSUBISHI OUTLANDER,PREMIUM SUV,4
990,MITSUBISHI PAJERO,PREMIUM SUV,4
991,MITSUBISHI PAJERO SPORT,PREMIUM SUV,4
992,NISSAN EVALIA,SUV,4
993,NISSAN GT-R,SIMPLY PREMIUM,4
994,NISSAN KICKS,SUV,4
995,NISSAN LEAF,HATCHBACK,4
996,NISSAN MAGNITE,SUV,4
997,NISSAN MICRA,HATCHBACK,4
998,NISSAN MICRA ACTIVE,HATCHBACK,4
999,NISSAN NOT IN LIST,LUXURY,4
1000,NISSAN SUNNY,LUXURY,4
1001,NISSAN TERRANO,SUV,4
1002,NISSAN X-TRAIL,SUV,4
1003,PORSCHE 718,SIMPLY PREMIUM,4
1004,PORSCHE 911,SIMPLY PREMIUM,4
1005,PORSCHE BOXSTER,SIMPLY PREMIUM,4
1006,PORSCHE CAYENNE,SIMPLY PREMIUM,4
1007,PORSCHE CAYMAN,SIMPLY PREMIUM,4
1008,PORSCHE MACAN,SIMPLY PREMIUM,4
1009,PORSCHE NOT IN LIST,SIMPLY PREMIUM,4
1010,PORSCHE PANAMERA,SIMPLY PREMIUM,4
1011,PREMIER NOT IN LIST,LUXURY,4
1012,PREMIER RIO,HATCHBACK,4
1013,RENAULT CAPTUR,SUV,4
1014,RENAULT DUSTER,SUV,4
1015,RENAULT FLUENCE,SEDAN,4
1016,RENAULT KIGER,SUV,4
1017,RENAULT KOLEOS,PREMIUM SUV,4
1018,RENAULT KWID,HATCHBACK,4
1019,RENAULT KWID EV,ELECTRIC BUDGET,4
1020,RENAULT LODGY,SUV,4
1021,RENAULT LOGAN,SEDAN,4
1022,RENAULT NOT IN LIST,LUXURY,4
1023,RENAULT PULSE,HATCHBACK,4
1024,RENAULT SCALA,SEDAN,4
1025,RENAULT TRIBER,SUV,4
1026,ROLLS ROYCE CULLINAN,SIMPLY PREMIUM,4
1027,ROLLS ROYCE DAWN,SIMPLY PREMIUM,4
1028,ROLLS ROYCE DROPHEAD COUPE ,SIMPLY PREMIUM,4
1029,ROLLS ROYCE GHOST,SIMPLY PREMIUM,4
1030,ROLLS ROYCE NOT IN LIST,SIMPLY PREMIUM,4
1031,ROLLS ROYCE PHANTOM,SIMPLY PREMIUM,4
1032,ROLLS ROYCE WRAITH,SIMPLY PREMIUM,4
1033,SKODA KODIAQ,PREMIUM SUV,4
1034,SKODA KUSHAQ,SUV,4
1035,SKODA LAURA,SEDAN,4
1036,SKODA NEW OCTAVIA,SEDAN,4
1037,SKODA NEW SUPERB,SEDAN,4
1038,SKODA NOT IN LIST,LUXURY,4
1039,SKODA OCTAVIA,SEDAN,4
1040,SKODA RAPID,SEDAN,4
1041,SKODA SUPERB,SEDAN,4
1042,SKODA YETI,PREMIUM SUV,4
1043,SKODA FABIA,SEDAN,4
1044,SSANGYONG NOT IN LIST,PREMIUM SUV,4
1045,SSANGYONG REXTON,PREMIUM SUV,4
1046,SSANGYONG TIVOLI,PREMIUM SUV,4
1047,TATA MOTORS ALTROZ,HATCHBACK,4
1048,TATA MOTORS ALTROZ EV,ELECTRIC BUDGET,4
1049,TATA MOTORS ARIA,SUV,4
1050,TATA MOTORS BOLT,HATCHBACK,4
1051,TATA MOTORS HARRIER,PREMIUM SUV,4
1052,TATA MOTORS HEXA,SUV,4
1053,TATA MOTORS INDICA,HATCHBACK,4
1054,TATA MOTORS INDICA EV2,ELECTRIC BUDGET,4
1055,TATA MOTORS INDIGO,SEDAN,4
1056,TATA MOTORS INDIGO ECS,ELECTRIC BUDGET,4
1057,TATA MOTORS MANZA,SEDAN,4
1058,TATA MOTORS MOVUS,SUV,4
1059,TATA MOTORS NANO,HATCHBACK,4
1060,TATA MOTORS NANO GENX,HATCHBACK,4
1061,TATA MOTORS NEXON,SUV,4
1062,TATA MOTORS NOT IN LIST,LUXURY,4
1063,TATA MOTORS SAFARI DICOR,PREMIUM SUV,4
1064,TATA MOTORS SAFARI GRAVITAS,PREMIUM SUV,4
1065,TATA MOTORS SAFARI STORME,PREMIUM SUV,4
1066,TATA MOTORS SUMO,SUV,4
1067,TATA MOTORS SUMO GOLD,SUV,4
1068,TATA MOTORS TIAGO,HATCHBACK,4
1069,TATA MOTORS TIAGO JTP,HATCHBACK,4
1070,TATA MOTORS TIAGO NRG,HATCHBACK,4
1071,TATA MOTORS TIGOR,SEDAN,4
1072,TATA MOTORS TIGOR EV,ELECTRIC BUDGET,4
1073,TATA MOTORS TIGOR JTP,SEDAN,4
1074,TATA MOTORS VENTURE,SEDAN,4
1075,TATA MOTORS VISTA,HATCHBACK,4
1076,TATA MOTORS WINGER,PREMIUM SUV,4
1077,TATA MOTORS XENON XT,SUV,4
1078,TATA MOTORS ZEST,SEDAN,4
1079,TATA PUNCH,SUV,4
1080,TESLA MODEL S,ELECTRIC PREMIUM,4
1081,TESLA MODEL X,ELECTRIC PREMIUM,4
1082,TESLA NOT IN LIST,ELECTRIC PREMIUM,4
1083,TOYOTA CAMRY,LUXURY,4
1084,TOYOTA CAMRY HYBRID,LUXURY,4
1085,TOYOTA COROLLA ALTIS,LUXURY,4
1086,TOYOTA ETIOS,SEDAN,4
1087,TOYOTA ETIOS CROSS,SEDAN,4
1088,TOYOTA ETIOS LIVA,SEDAN,4
1089,TOYOTA FORTUNER,PREMIUM SUV,4
1090,TOYOTA GLANZA,SEDAN,4
1091,TOYOTA INNOVA,PREMIUM SUV,4
1092,TOYOTA INNOVA CRYSTA,PREMIUM SUV,4
1093,TOYOTA LAND CRUISER,PREMIUM SUV,4
1094,TOYOTA LAND CRUISER 200,PREMIUM SUV,4
1095,TOYOTA LAND CRUISER PRADO,PREMIUM SUV,4
1096,TOYOTA NOT IN LIST,LUXURY,4
1097,TOYOTA PLATINUM ETIOS,SEDAN,4
1098,TOYOTA PRIUS,SIMPLY PREMIUM,4
1099,TOYOTA URBAN CRUISER,SUV,4
1100,TOYOTA VELLFIRE,PREMIUM SUV,4
1101,TOYOTA YARIS,SEDAN,4
1102,VOLKSWAGEN AMEO,SEDAN,4
1103,VOLKSWAGEN CROSS POLO,SEDAN,4
1104,VOLKSWAGEN GTI,SEDAN,4
1105,VOLKSWAGEN JETTA,LUXURY,4
1106,VOLKSWAGEN NOT IN LIST,LUXURY,4
1107,VOLKSWAGEN PASSAT,LUXURY,4
1108,VOLKSWAGEN POLO,SEDAN,4
1109,VOLKSWAGEN POLO GT,SEDAN,4
1110,VOLKSWAGEN TAIGUN,SEDAN,4
1111,VOLKSWAGEN TCROSS,SEDAN,4
1112,VOLKSWAGEN TIGUAN,SEDAN,4
1113,VOLKSWAGEN TROC,PREMIUM SUV,4
1114,VOLKSWAGEN VENTO,LUXURY,4
1115,VOLKSWAGEN VIRTUS,LUXURY,4
1116,VOLVO C70,PREMIUM SUV,4
1117,VOLVO NOT IN LIST,PREMIUM SUV,4
1118,VOLVO S60,PREMIUM SUV,4
1119,VOLVO S60 CROSS COUNTRY,PREMIUM SUV,4
1120,VOLVO S80,PREMIUM SUV,4
1121,VOLVO S90,PREMIUM SUV,4
1122,VOLVO V40,PREMIUM SUV,4
1123,VOLVO V40 CROSS COUNTRY,PREMIUM SUV,4
1124,VOLVO V90 CROSS COUNTRY,PREMIUM SUV,4
1125,VOLVO XC40,PREMIUM SUV,4
1126,VOLVO XC60,PREMIUM SUV,4
1127,VOLVO XC90,PREMIUM SUV,4
1128,HYUNDAI GETZ,HATCHBACK,4
